exp_log_id,documentid,querysessionstatus,rank,time_stamp,type,participant_participant_id,query_id,querysession_session_id,username,task_id
1300,clueweb12-0002wb-35-25966,0,1,2017-05-04 15:56:02.772,OPEN_DOCUMENT,158,261,203,user_18,TRVL-BT
1301,clueweb12-0208wb-23-16294,0,2,2017-05-04 15:56:15.457,OPEN_DOCUMENT,158,261,203,user_18,TRVL-BT
1302,clueweb12-0208wb-23-16294,0,2,2017-05-04 15:57:23.041,CLOSE_DOCUMENT,158,261,203,user_18,TRVL-BT
1304,clueweb12-0010wb-07-30111,0,0,2017-05-04 15:57:33.836,OPEN_DOCUMENT,158,261,203,user_18,TRVL-BT
1305,,0,0,2017-05-04 15:57:44.99,QUERY_SUBMISSION,158,261,203,user_18,TRVL-BT
1306,,1,,2017-05-04 16:05:44.36,SUSPEND_QUERYSESSION,158,,203,user_18,TRVL-BT
1307,,0,,2017-05-04 19:48:00.078,RESUME_QUERYSESSION,152,,201,user_12,TRVL-BT
1308,,0,0,2017-05-04 19:53:33.926,QUERY_SUBMISSION,152,262,201,user_12,TRVL-BT
1309,clueweb12-0110wb-46-10007,0,3,2017-05-04 19:54:40.699,OPEN_DOCUMENT,152,262,201,user_12,TRVL-BT
1310,clueweb12-0110wb-46-10007,0,3,2017-05-04 19:57:32.423,OPEN_DOCUMENT,152,262,201,user_12,TRVL-BT
1311,clueweb12-0110wb-46-10007,0,3,2017-05-04 19:57:42.296,CLOSE_DOCUMENT,152,262,201,user_12,TRVL-BT
1313,clueweb12-0103wb-06-05099,0,0,2017-05-04 19:58:25.539,OPEN_DOCUMENT,152,262,201,user_12,TRVL-BT
1315,clueweb12-0202wb-30-30268,0,10,2017-05-04 19:58:57.222,OPEN_DOCUMENT,152,262,201,user_12,TRVL-BT
1316,,1,,2017-05-05 00:52:22.276,RESUME_QUERYSESSION,155,,173,user_15,TRVL-BT
1317,,3,,2017-05-05 01:06:48.437,SUSPEND_QUERYSESSION,155,,173,user_15,TRVL-BT
1318,,3,,2017-05-05 11:03:15.304,SUSPEND_QUERYSESSION,151,,162,user_11,TRVL-BT
1319,,1,,2017-05-05 12:18:03.205,RESUME_QUERYSESSION,158,,203,user_18,TRVL-BT
1320,,1,,2017-05-05 12:18:15.069,SUSPEND_QUERYSESSION,158,,203,user_18,TRVL-BT
1321,,0,,2017-05-05 17:21:01.673,RESUME_QUERYSESSION,152,,201,user_12,TRVL-BT
1323,,0,0,2017-05-05 17:22:18.376,QUERY_SUBMISSION,152,263,201,user_12,TRVL-BT
1324,,0,0,2017-05-05 17:24:00.976,QUERY_SUBMISSION,152,264,201,user_12,TRVL-BT
1325,,0,0,2017-05-05 17:24:35.375,QUERY_SUBMISSION,152,265,201,user_12,TRVL-BT
1326,,0,0,2017-05-05 17:36:00.687,QUERY_SUBMISSION,152,266,201,user_12,TRVL-BT
1327,,1,,2017-05-05 21:55:23.318,SUSPEND_QUERYSESSION,152,,201,user_12,TRVL-BT
1328,,1,,2017-05-05 21:55:42.698,RESUME_QUERYSESSION,152,,201,user_12,TRVL-BT
1329,,3,,2017-05-05 23:46:04.877,SUSPEND_QUERYSESSION,152,,201,user_12,TRVL-BT
1330,,3,,2017-05-05 23:46:12.903,SUSPEND_QUERYSESSION,152,,201,user_12,TRVL-BT
1331,,3,,2017-05-05 23:46:20.164,SUSPEND_QUERYSESSION,152,,201,user_12,TRVL-BT
1332,,0,,2017-05-08 11:43:14.061,RESUME_QUERYSESSION,152,,202,user_12,SPRT-YP
1334,,0,,2017-05-08 11:43:19.022,SUSPEND_QUERYSESSION,152,,202,user_12,SPRT-YP
1335,,1,,2017-05-08 11:43:54.975,RESUME_QUERYSESSION,158,,203,user_18,TRVL-BT
1336,,1,,2017-05-08 11:43:58.819,SUSPEND_QUERYSESSION,158,,203,user_18,TRVL-BT
1337,,1,,2017-05-09 11:40:21.517,RESUME_QUERYSESSION,158,,203,user_18,TRVL-BT
1338,,1,,2017-05-09 11:44:24.247,SUSPEND_QUERYSESSION,158,,203,user_18,TRVL-BT
1339,,1,,2017-05-09 11:44:36.105,RESUME_QUERYSESSION,158,,203,user_18,TRVL-BT
1340,,1,,2017-05-09 11:45:16.691,RESUME_QUERYSESSION,158,,203,user_18,TRVL-BT
1341,,1,,2017-05-09 11:49:42.983,SUSPEND_QUERYSESSION,158,,203,user_18,TRVL-BT
1342,,1,,2017-05-09 11:49:46.515,RESUME_QUERYSESSION,158,,203,user_18,TRVL-BT
1343,,3,,2017-05-09 11:52:19.204,SUSPEND_QUERYSESSION,158,,203,user_18,TRVL-BT
1348,,3,,2017-05-09 12:49:59.477,SUSPEND_QUERYSESSION,158,,204,user_18,BKS-Y
1349,,3,,2017-05-09 14:35:54.684,SUSPEND_QUERYSESSION,158,,204,user_18,BKS-Y
1350,,0,0,2017-05-12 14:12:28.707,QUERY_SUBMISSION,59,268,205,user_07,TRVL-BT
1351,clueweb12-0200wb-14-27376,0,0,2017-05-12 14:12:33.618,OPEN_DOCUMENT,59,268,205,user_07,TRVL-BT
1352,clueweb12-0204wb-73-21317,0,1,2017-05-12 14:12:35.565,OPEN_DOCUMENT,59,268,205,user_07,TRVL-BT
1353,clueweb12-0101wb-83-24492,0,2,2017-05-12 14:12:38.534,OPEN_DOCUMENT,59,268,205,user_07,TRVL-BT
1354,,0,0,2017-05-12 14:13:58.584,QUERY_SUBMISSION,59,269,205,user_07,TRVL-BT
1355,,0,0,2017-05-12 14:15:34.866,QUERY_SUBMISSION,59,270,205,user_07,TRVL-BT
1356,,0,0,2017-05-12 14:17:25.493,QUERY_SUBMISSION,59,271,205,user_07,TRVL-BT
1357,,0,0,2017-05-12 14:17:43.627,QUERY_SUBMISSION,59,272,205,user_07,TRVL-BT
1358,,3,,2017-05-12 15:26:57.77,SUSPEND_QUERYSESSION,59,,205,user_07,TRVL-BT
1359,,3,,2017-05-12 15:27:02.01,SUSPEND_QUERYSESSION,59,,205,user_07,TRVL-BT
1360,,1,,2017-05-16 19:08:59.468,RESUME_QUERYSESSION,60,,156,user_08,TRVL-BT
1361,,1,,2017-05-16 19:09:05.927,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
1362,,0,,2017-05-16 19:09:09.416,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
1364,,0,0,2017-05-16 19:09:25.133,QUERY_SUBMISSION,60,273,154,user_08,BKS-Y
1365,,0,0,2017-05-16 19:10:13.789,QUERY_SUBMISSION,60,274,154,user_08,BKS-Y
1366,,0,0,2017-05-16 19:10:26.103,QUERY_SUBMISSION,60,275,154,user_08,BKS-Y
1367,,0,0,2017-05-16 19:10:54.139,QUERY_SUBMISSION,60,276,154,user_08,BKS-Y
1368,,1,,2017-05-16 19:22:05.331,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
1369,,1,,2017-05-16 19:22:23.369,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
1370,,2,,2017-05-16 19:24:43.907,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
1371,,2,,2017-05-16 19:24:54.42,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
1372,,2,,2017-05-16 19:24:56.587,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
1373,,2,,2017-05-17 12:43:05.167,RESUME_QUERYSESSION,60,,154,user_08,BKS-Y
1374,,3,,2017-05-17 12:50:55.143,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
1375,,3,,2017-05-17 12:51:00.587,SUSPEND_QUERYSESSION,60,,154,user_08,BKS-Y
1376,,1,,2017-05-18 11:05:28.877,RESUME_QUERYSESSION,60,,156,user_08,TRVL-BT
1377,,3,,2017-05-18 11:11:32.7,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
1378,,3,,2017-05-18 11:11:36.927,SUSPEND_QUERYSESSION,60,,156,user_08,TRVL-BT
1379,,0,,2017-05-18 11:12:32.426,RESUME_QUERYSESSION,152,,202,user_12,SPRT-YP
1381,,0,,2017-05-18 11:12:36.463,SUSPEND_QUERYSESSION,152,,202,user_12,SPRT-YP
1382,,0,,2017-05-18 11:12:51.025,RESUME_QUERYSESSION,152,,202,user_12,SPRT-YP
1384,,3,,2017-05-18 11:16:48.629,SUSPEND_QUERYSESSION,152,,202,user_12,SPRT-YP
1385,,3,,2017-05-18 11:16:50.855,SUSPEND_QUERYSESSION,152,,202,user_12,SPRT-YP
